number,page,click,service_id,service_name,time,duration
25,page 3,click (2373 782),3126,3126 NY Penn Station - Sunnyside Yard,08:50:00,00:25:00
26,page 3,click (2373 851),6324,6324 Dover - NY Penn Station,08:54:00,00:47:00
27,page 4,click (2373 506),6318,6318 NY Penn Station - Sunnyside Yard,08:55:00,00:26:00
28,page 4,click (2373 575),6620,6620 NY Penn Station - Sunnyside Yard,09:07:00,00:25:00
29,page 4,click (2373 644),6317,6317 NY Penn Station - Summit,09:22:00,00:45:00
30,page 4,click (2373 713),3231,3231 Sunnyside Yard - NY Penn Station,09:29:00,00:11:00
31,page 4,click (2373 782),6231,6231 NY Penn Station - Montclair State University,09:43:00,00:19:00
32,page 4,click (2373 851),6328,6328 Summit - NY Penn Station,09:48:00,00:51:00
33,page 5,click (2373 506),3228,3228 NY Penn Station - Sunnyside Yard,10:02:00,00:24:00
34,page 5,click (2373 575),3718,3718 NY Penn Station - Sunnyside Yard,10:03:00,00:26:00
35,page 5,click (2373 644),6619,6619 NY Penn Station - Dover,10:04:00,01:29:00
36,page 5,click (2373 713),X667,X667 NY Penn Station - Dover,10:27:00,01:17:00
37,page 5,click (2373 782),6222,6222 Montclair State University - NY Penn Station,10:32:00,00:23:00
38,page 5,click (2373 851),6621,6621 NY Penn Station - Dover,10:46:00,01:26:00
39,page 6,click (2373 506),6636,6636 Dover - NY Penn Station,10:47:00,01:33:00
40,page 6,click (2373 575),6328,6328 NY Penn Station - Sunnyside Yard,10:53:00,00:26:00
41,page 6,click (2373 644),6237,6237 Sunnyside Yard - NY Penn Station,11:07:00,00:13:00
42,page 6,click (2373 713),6237,6237 NY Penn Station - Montclair State University,11:29:00,00:19:00
43,page 6,click (2373 782),6625,6625 NY Penn Station - Dover,11:46:00,01:28:00
44,page 6,click (2373 851),3836,3836 NY Penn Station - Sunnyside Yard,11:56:00,00:25:00
45,page 7,click (2373 506),6241,6241 NY Penn Station - Montclair State University,12:29:00,00:19:00
46,page 7,click (2373 575),6636,6636 NY Penn Station - Sunnyside Yard,12:38:00,00:24:00
47,page 7,click (2373 644),6627,6627 NY Penn Station - Dover,12:46:00,01:31:00
48,page 7,click (2373 713),6844,6844 Dover - NY Penn Station,12:56:00,01:30:00
49,page 7,click (2373 782),3759,3759 Sunnyside Yard - NY Penn Station,12:58:00,00:13:00
50,page 7,click (2373 851),3840/3247,3840/3247 NY Penn Station - NY Penn Station,13:05:00,00:36:00
51,page 8,click (2373 506),6245,6245 NY Penn Station - Montclair State University,13:29:00,00:19:00
52,page 8,click (2373 575),3849,3849 Sunnyside Yard - NY Penn Station,13:33:00,00:12:00
53,page 8,click (2373 644),3842,3842 NY Penn Station - Sunnyside Yard,13:39:00,00:25:00
54,page 8,click (2373 713),6631,6631 NY Penn Station - Dover,13:51:00,01:33:00
55,page 8,click (2373 782),3251,3251 Sunnyside Yard - NY Penn Station,14:11:00,00:13:00
56,page 8,click (2373 851),6635,6635 NY Penn Station - Dover,14:30:00,01:34:00
57,page 9,click (2373 506),6339,6339 Sunnyside Yard - NY Penn Station,14:41:00,00:12:00
58,page 9,click (2373 575),3855,3855 Sunnyside Yard - NY Penn Station,14:53:00,00:12:00
59,page 9,click (2373 644),3848,3848 NY Penn Station - Sunnyside Yard,14:58:00,00:25:00
60,page 9,click (2373 713),6339,6339 NY Penn Station - Summit,15:21:00,00:45:00
61,page 9,click (2373 782),3943,3943 Sunnyside Yard - NY Penn Station,15:39:00,00:13:00
62,page 9,click (2373 851),6253,6253 NY Penn Station - Montclair State University,15:47:00,00:18:00
63,page 10,click (2373 506),3861,3861 Sunnyside Yard - NY Penn Station,15:51:00,00:13:00
64,page 10,click (2373 575),6641,6641 NY Penn Station - Dover,16:18:00,01:09:00
65,page 10,click (2373 644),3725,3725 Sunnyside Yard - NY Penn Station,16:35:00,00:15:00
66,page 10,click (2373 713),6343,6343 NY Penn Station - Summit,16:38:00,01:01:00
67,page 10,click (2373 782),X630,X630 Summit - NY Penn Station,17:12:00,00:41:00
68,page 10,click (2373 851),6664,6664 Dover - NY Penn Station,17:13:00,01:34:00
69,page 11,click (2373 506),6431,6431 NY Penn Station - Gladstone,17:18:00,00:43:00
70,page 11,click (2373 575),6273,6273 NY Penn Station - Montclair State University,17:30:00,00:17:00
71,page 11,click (2373 644),3871,3871 Sunnyside Yard - NY Penn Station,17:31:00,00:15:00
72,page 11,click (2373 713),6252,6252 Montclair State University - NY Penn Station,17:33:00,00:23:00
73,page 11,click (2373 782),3959,3959 Sunnyside Yard - NY Penn Station,17:34:00,00:13:00
74,page 11,click (2373 851),6665,6665 Sunnyside Yard - NY Penn Station,17:48:00,00:15:00
75,page 12,click (2373 368),3262,3262 Montclair State University - NY Penn Station,17:33:00,00:25:00
76,page 12,click (2373 575),6653,6653 NY Penn Station - Dover,17:50:00,01:25:00
77,page 12,click (2373 644),275,275 Hoboken - Montclair State University,17:55:00,00:16:00
78,page 12,click (2373 713),6437,6437 NY Penn Station - Gladstone,18:05:00,00:38:00
79,page 12,click (2373 782),,,18:10:00,00:19:00
80,page 12,click (2373 851),6655,6655 NY Penn Station - Dover,18:20:00,01:22:00
81,page 12,click (2373 920),6668,6668 Dover - NY Penn Station,18:24:00,01:29:00
82,page 13,click (2373 506),6238,6238 NY Penn Station - Montclair State University,18:41:00,00:19:00
83,page 13,click (2373 575),6359,6359 NY Penn Station - Summit,18:49:00,00:53:00
84,page 13,click (2373 644),6670,6670 Dover - NY Penn Station,19:00:00,01:26:00
85,page 13,click (2373 713),X634,X634 Summit - NY Penn Station,19:23:00,00:46:00
86,page 13,click (2373 782),6672,6672 Dover - NY Penn Station,19:56:00,01:26:00
87,page 13,click (2373 851),6667,6667 NY Penn Station - Dover,20:05:00,01:29:00
88,page 14,click (2373 575),X638,X638 Summit - NY Penn Station,20:24:00,00:52:00
89,page 14,click (2373 644),6876,6876 Dover - NY Penn Station,21:30:00,01:31:00
90,page 14,click (2373 713),3876/6677,3876/6677 NY Penn Station - NY Penn Station,21:33:00,00:36:00
91,page 14,click (2373 782),3278/3893,3278/3893 NY Penn Station - NY Penn Station,21:52:00,00:36:00
92,page 14,click (2373 851),6677,6677 NY Penn State - Dover,22:13:00,01:31:00
93,page 14,click (2373 920),682,682 Dover - Hoboken,22:30:00,01:27:00
94,page 15,click (2373 575),6671,6671 Dover Yard Move,22:32:00,00:05:00
95,page 15,click (2373 644),6297,6297 NY Penn Station - Montclair State University,22:41:00,00:18:00
96,page 15,click (2373 713),3984,3984 NY Penn Station - Sunnyside Yard,22:46:00,00:26:00
97,page 15,click (2373 782),6679,6679 NY Penn Station - Dover,22:56:00,01:30:00
98,page 15,click (2373 851),6675,6675 Dover Yard Move,23:31:00,00:03:00
99,page 15,click (2373 920),6299,6299 NY Penn Station - Montclair State University,23:35:00,00:18:00
